POZO,FECHA,AGUA_INYECTADA,PIA
well_11,2/05/2020,1047,1065
well_11,3/05/2020,1092,895
well_11,4/05/2020,1121,504
well_11,5/05/2020,1145,676
well_11,6/05/2020,1109,435
well_11,7/05/2020,1213,475
well_11,8/05/2020,1314,545
well_11,9/05/2020,1300,427
well_11,10/05/2020,1287,530
well_11,11/05/2020,1258,521
well_11,12/05/2020,1204,523
well_11,13/05/2020,1327,607
well_11,14/05/2020,1061,610
well_11,15/05/2020,1371,639
well_11,16/05/2020,1351,642
well_11,17/05/2020,1333,653
well_11,18/05/2020,1325,655
well_11,19/05/2020,1309,655
well_11,20/05/2020,1278,472
well_11,21/05/2020,1258,475
well_11,22/05/2020,525,0
well_11,23/05/2020,662,62
well_11,24/05/2020,1506,903
well_11,25/05/2020,1450,753
well_11,26/05/2020,1516,750
well_11,27/05/2020,1669,1272
well_11,28/05/2020,1666,1278
well_11,29/05/2020,1553,1281
well_11,30/05/2020,1645,1279
well_11,31/05/2020,1583,1224
well_11,1/06/2020,1667,1239
well_11,2/06/2020,1649,1245
well_11,3/06/2020,1659,1230
well_11,4/06/2020,1632,1232
well_11,5/06/2020,1588,1240
well_11,6/06/2020,1630,1204
well_11,7/06/2020,1575,1200
well_11,8/06/2020,1261,760
well_11,9/06/2020,1384,1297
well_11,10/06/2020,1336,1297
well_11,11/06/2020,1131,1297
well_11,12/06/2020,1194,1297
well_11,13/06/2020,1402,930
well_11,14/06/2020,1462,946
well_11,15/06/2020,1455,951
well_11,16/06/2020,1441,949
well_11,17/06/2020,1321,818
well_11,18/06/2020,1248,810
well_11,19/06/2020,1189,846
well_11,20/06/2020,741,852
well_11,21/06/2020,49,846
well_11,22/06/2020,0,0
well_11,23/06/2020,131,820
well_11,24/06/2020,370,530
well_11,25/06/2020,961,515
well_11,26/06/2020,937,509
well_11,27/06/2020,968,510
well_11,28/06/2020,844,525
well_11,29/06/2020,1271,745
well_11,30/06/2020,1283,767
well_11,1/07/2020,1280,790
well_11,2/07/2020,1472,975
well_11,3/07/2020,736,975
well_11,4/07/2020,1407,989
well_11,5/07/2020,1420,989
well_11,6/07/2020,1462,966
well_11,7/07/2020,1573,970
well_11,8/07/2020,911,950
well_11,9/07/2020,1448,954
well_11,10/07/2020,2613,952
well_11,11/07/2020,2423,715
well_11,12/07/2020,2411,710
well_11,13/07/2020,1347,540
well_11,14/07/2020,1472,590
well_11,15/07/2020,1577,640
well_11,16/07/2020,1522,650
well_11,17/07/2020,1414,650
well_11,18/07/2020,1512,660
well_11,19/07/2020,1485,660
well_11,20/07/2020,1477,660
well_11,21/07/2020,1445,660
well_11,22/07/2020,1426,682
well_11,23/07/2020,1408,650
well_11,24/07/2020,1392,652
well_11,25/07/2020,1394,655
well_11,26/07/2020,1446,715
well_11,27/07/2020,1430,499
well_11,28/07/2020,1475,524
well_11,29/07/2020,1425,502
well_11,30/07/2020,1488,491
well_11,31/07/2020,1374,469
well_11,1/08/2020,1452,477
well_11,2/08/2020,1345,445
well_11,3/08/2020,1441,450
well_11,4/08/2020,1490,450
well_11,5/08/2020,1984,580
well_11,6/08/2020,1783,580
well_11,7/08/2020,1750,690
well_11,8/08/2020,807,680
well_11,9/08/2020,1553,442
well_11,10/08/2020,1535,450
well_11,11/08/2020,1167,434
well_11,12/08/2020,1538,427
well_11,13/08/2020,1518,425
well_11,14/08/2020,1494,432
well_11,15/08/2020,1509,404
well_11,16/08/2020,1457,423
well_11,17/08/2020,1441,414
well_11,18/08/2020,1105,0
well_11,19/08/2020,1494,505
well_11,20/08/2020,1483,742
well_11,21/08/2020,1296,742
well_11,22/08/2020,1435,730
well_11,23/08/2020,1367,757
well_11,24/08/2020,1335,758
well_11,25/08/2020,1311,760
well_11,26/08/2020,1288,456
well_11,27/08/2020,1273,958
well_11,28/08/2020,1253,427
well_11,29/08/2020,1540,417
well_11,30/08/2020,991,486
well_11,31/08/2020,1446,417
well_11,1/09/2020,1469,401
well_11,2/09/2020,1413,393
well_11,3/09/2020,1392,397
well_11,4/09/2020,1318,373
well_11,5/09/2020,1293,378
well_11,6/09/2020,1066,381
well_11,7/09/2020,1291,335
well_11,8/09/2020,982,348
well_11,9/09/2020,1271,347
well_11,10/09/2020,1390,530
well_11,11/09/2020,1559,520
well_11,12/09/2020,1524,510
well_11,13/09/2020,1506,422
well_11,14/09/2020,1455,420
well_11,15/09/2020,1477,428
well_11,16/09/2020,876,424
well_11,17/09/2020,1493,406
well_11,18/09/2020,1451,409
well_11,19/09/2020,1442,411
well_11,20/09/2020,1435,411
well_11,21/09/2020,1430,410
well_11,22/09/2020,1430,574
well_11,23/09/2020,1337,574
well_11,24/09/2020,574,450
well_11,25/09/2020,1426,450
well_11,26/09/2020,1486,470
well_11,27/09/2020,1470,467
well_11,28/09/2020,1498,463
well_11,29/09/2020,1485,465
well_11,30/09/2020,1529,476
well_11,1/10/2020,1251,473
well_11,2/10/2020,930,470
well_11,3/10/2020,1534,488
well_11,4/10/2020,1537,490
well_11,5/10/2020,1513,487
well_11,6/10/2020,1492,486
well_11,7/10/2020,1474,480
well_11,8/10/2020,755,475
well_11,9/10/2020,1459,540
well_11,10/10/2020,1433,544
well_11,11/10/2020,1420,480
well_11,12/10/2020,1406,463
well_11,13/10/2020,1560,555
well_11,14/10/2020,1555,452
well_11,15/10/2020,1498,518
well_11,16/10/2020,1465,512
well_11,17/10/2020,1458,500
well_11,18/10/2020,1040,554
well_11,19/10/2020,1540,566
well_11,20/10/2020,1140,570
well_11,21/10/2020,1487,513
well_11,22/10/2020,1504,510
well_11,23/10/2020,1420,508
well_11,24/10/2020,702,1073
well_11,25/10/2020,1454,505
well_11,26/10/2020,1404,505
well_11,27/10/2020,1427,490
well_11,28/10/2020,1416,496
well_11,29/10/2020,1165,496
well_11,30/10/2020,1060,485
well_11,31/10/2020,1600,555
well_11,1/11/2020,1589,550
well_11,2/11/2020,1551,549
well_11,3/11/2020,1610,565
well_11,4/11/2020,960,0
well_11,5/11/2020,93,0
well_11,6/11/2020,0,0
well_11,7/11/2020,10,0
well_11,8/11/2020,0,0
well_11,9/11/2020,0,0
well_11,10/11/2020,0,0
well_11,11/11/2020,0,0
well_11,12/11/2020,0,0
well_11,13/11/2020,0,0
well_11,14/11/2020,0,0
well_11,15/11/2020,0,0
well_11,16/11/2020,0,0
well_11,17/11/2020,0,0
well_11,18/11/2020,0,0
well_11,19/11/2020,0,0
well_11,20/11/2020,0,0
well_11,21/11/2020,0,0
well_11,22/11/2020,0,0
well_11,23/11/2020,0,0
well_11,24/11/2020,0,0
well_11,25/11/2020,0,0
well_11,26/11/2020,0,0
well_11,27/11/2020,0,0
well_11,28/11/2020,0,0
well_11,29/11/2020,0,0
well_11,30/11/2020,0,0
well_11,1/12/2020,0,0
well_11,2/12/2020,0,0
well_11,3/12/2020,0,0
well_11,4/12/2020,0,0
well_11,5/12/2020,0,0
well_11,6/12/2020,0,0
well_11,7/12/2020,0,0
well_11,8/12/2020,0,0
well_11,9/12/2020,0,0
well_11,10/12/2020,1198,1284
well_11,11/12/2020,1182,1196
well_11,12/12/2020,1085,1220
well_11,13/12/2020,1067,1220
well_11,14/12/2020,1083,1210
well_11,15/12/2020,1099,1220
well_11,16/12/2020,1094,1230
well_11,17/12/2020,1026,1250
well_11,18/12/2020,654,789
well_11,19/12/2020,750,988
well_11,20/12/2020,915,988
well_11,21/12/2020,1007,1032
well_11,22/12/2020,1065,1045
well_11,23/12/2020,1005,1017
well_11,24/12/2020,1079,1006
well_11,25/12/2020,1157,1032
well_11,26/12/2020,1073,1047
well_11,27/12/2020,1088,1026
well_11,28/12/2020,670,1158
well_11,29/12/2020,1233,1133
well_11,30/12/2020,1210,1069
well_11,31/12/2020,1160,1069
well_11,1/01/2021,405,1021
well_11,2/01/2021,514,652
well_11,3/01/2021,735,1125
well_11,4/01/2021,1236,1097
well_11,5/01/2021,1237,1118
well_11,6/01/2021,1044,1150
well_11,7/01/2021,1201,1143
well_11,8/01/2021,1170,1142
well_11,9/01/2021,1136,1126
well_11,10/01/2021,1140,1150
well_11,11/01/2021,1096,1133
well_11,12/01/2021,1100,1092
well_11,13/01/2021,1225,1068
well_11,14/01/2021,1124,1081
well_11,15/01/2021,883,1110
well_11,16/01/2021,1198,1111
well_11,17/01/2021,1182,1108
well_11,18/01/2021,1115,1104
well_11,19/01/2021,1132,1112
well_11,20/01/2021,1192,1121
well_11,21/01/2021,1068,1140
well_11,22/01/2021,1122,1129
well_11,23/01/2021,1328,1113
well_11,24/01/2021,1228,1140
well_11,25/01/2021,1191,1140
well_11,26/01/2021,1127,1143
well_11,27/01/2021,896,1143
well_11,28/01/2021,925,1005
well_11,29/01/2021,1267,1137
well_11,30/01/2021,791,0
well_11,31/01/2021,471,0
well_11,1/02/2021,471,0
well_11,2/02/2021,0,0
well_11,3/02/2021,0,0
well_11,4/02/2021,0,0
well_11,5/02/2021,0,0
well_11,6/02/2021,0,0
well_11,7/02/2021,268,1179
well_11,8/02/2021,1062,1235
well_11,9/02/2021,1025,1222
well_11,10/02/2021,982,1218
well_11,11/02/2021,936,1255
well_11,12/02/2021,845,1265
well_11,13/02/2021,793,1262
well_11,14/02/2021,1214,1271
well_11,15/02/2021,1214,1271
well_11,16/02/2021,1142,1276
well_11,17/02/2021,1107,1270
well_11,18/02/2021,1017,1260
well_11,19/02/2021,1012,1258
well_11,20/02/2021,1186,1284
well_11,21/02/2021,1010,1280
well_11,22/02/2021,936,1272
well_11,23/02/2021,1730,1272
well_11,24/02/2021,1921,1270
well_11,25/02/2021,1348,1277
well_11,26/02/2021,1046,1285
well_11,27/02/2021,1020,1314
well_11,28/02/2021,947,1325
well_11,1/03/2021,851,1330
well_11,2/03/2021,791,1300
well_11,3/03/2021,735,1280
well_11,4/03/2021,538,1286
well_11,5/03/2021,489,1250
well_11,6/03/2021,339,1250
well_11,7/03/2021,787,1286
well_11,8/03/2021,974,1254
well_11,9/03/2021,1043,1255
well_11,10/03/2021,792,1252
well_11,11/03/2021,1044,1306
well_11,12/03/2021,934,1290
well_11,13/03/2021,832,1272
well_11,14/03/2021,769,1285
well_11,15/03/2021,673,1269
well_11,16/03/2021,665,1269
well_11,17/03/2021,597,1263
well_11,18/03/2021,520,1028
well_11,19/03/2021,637,1028
well_11,20/03/2021,1500,1014
well_11,21/03/2021,1453,930
well_11,22/03/2021,1496,955
well_11,23/03/2021,1424,950
well_11,24/03/2021,1346,950
well_11,25/03/2021,1339,952
well_11,26/03/2021,1316,955
well_11,27/03/2021,1508,966
well_11,28/03/2021,1482,930
well_11,29/03/2021,1510,940
well_11,30/03/2021,1507,960
well_11,31/03/2021,1509,977
well_11,1/04/2021,1509,968
well_11,2/04/2021,1503,986
well_11,3/04/2021,1510,988
well_11,4/04/2021,1294,985
well_11,5/04/2021,1358,985
well_11,6/04/2021,0,0
well_11,7/04/2021,1045,925
well_11,8/04/2021,1045,925
well_11,9/04/2021,1454,950
well_11,10/04/2021,1437,942
well_11,11/04/2021,1416,944
well_11,12/04/2021,974,944
well_11,13/04/2021,0,0
well_11,14/04/2021,1657,1344
well_11,15/04/2021,1450,1348
well_11,16/04/2021,1984,1340
well_11,17/04/2021,1836,932
well_11,18/04/2021,1471,996
well_11,19/04/2021,1571,988
well_11,20/04/2021,1569,992
well_11,21/04/2021,1149,990
well_11,22/04/2021,1552,975
well_11,23/04/2021,1620,979
well_11,24/04/2021,1581,981
well_11,25/04/2021,928,990
well_11,26/04/2021,1273,990
well_11,27/04/2021,132,990
well_11,28/04/2021,1593,980
well_11,29/04/2021,812,980
well_11,30/04/2021,1876,1085
well_11,1/05/2021,1900,1080
well_11,2/05/2021,1842,1088
well_11,3/05/2021,1852,971
well_11,4/05/2021,1670,967
well_11,5/05/2021,1667,973
well_11,6/05/2021,1518,973
well_11,7/05/2021,1547,991
well_11,8/05/2021,1187,980
well_11,9/05/2021,1599,959
well_11,10/05/2021,1596,960
well_11,11/05/2021,1616,960
well_11,12/05/2021,1624,957
well_11,13/05/2021,1615,957
well_11,14/05/2021,1610,957
well_11,15/05/2021,0,0
well_11,16/05/2021,0,0
well_11,17/05/2021,0,0
well_11,18/05/2021,0,0
well_11,19/05/2021,1019,952
well_11,20/05/2021,1685,940
well_11,21/05/2021,1593,940
well_11,22/05/2021,1675,939
well_11,23/05/2021,1681,937
well_11,24/05/2021,1606,926
well_11,25/05/2021,1639,876
well_11,26/05/2021,1532,879
well_11,27/05/2021,1548,900
well_11,28/05/2021,1570,892
well_11,29/05/2021,1570,904
well_11,30/05/2021,1583,910
well_11,31/05/2021,1629,935
well_11,1/06/2021,1432,880
well_11,2/06/2021,1608,880
well_11,3/06/2021,1605,920
well_11,4/06/2021,1605,950
well_11,5/06/2021,1610,922
well_11,6/06/2021,1601,925
well_11,7/06/2021,1603,923
well_11,8/06/2021,1592,879
well_11,9/06/2021,541,673
well_11,10/06/2021,1530,936
well_11,11/06/2021,1540,898
well_11,12/06/2021,657,0
well_11,13/06/2021,0,0
well_11,14/06/2021,1515,958
well_11,15/06/2021,1620,928
well_11,16/06/2021,1565,700
well_11,17/06/2021,1634,969
well_11,18/06/2021,1633,970
well_11,19/06/2021,1574,960
well_11,20/06/2021,1574,959
well_11,21/06/2021,1580,959
well_11,22/06/2021,1673,953
well_11,23/06/2021,1662,952
well_11,24/06/2021,1686,959
well_11,25/06/2021,1646,958
well_11,26/06/2021,1572,964
well_11,27/06/2021,1640,957
well_11,28/06/2021,1570,948
well_11,29/06/2021,1479,950
well_11,30/06/2021,1650,951
well_11,1/07/2021,1085,951
well_11,2/07/2021,587,951
well_11,3/07/2021,0,0
well_11,4/07/2021,956,952
well_11,5/07/2021,1743,950
well_11,6/07/2021,1177,950
well_11,7/07/2021,0,0
well_11,8/07/2021,0,0
well_11,9/07/2021,0,0
well_11,10/07/2021,0,0
well_11,11/07/2021,1513,914
well_11,12/07/2021,1072,914
well_11,13/07/2021,1109,845
well_11,14/07/2021,1555,838
well_11,15/07/2021,1540,826
well_11,16/07/2021,1606,836
well_11,17/07/2021,1012,843
well_11,18/07/2021,1049,847
well_11,19/07/2021,1538,840
well_11,20/07/2021,579,880
well_11,21/07/2021,1583,850
well_11,22/07/2021,222,850
well_11,23/07/2021,0,0
well_11,24/07/2021,1460,867
well_11,25/07/2021,1501,859
well_11,26/07/2021,1194,839
well_11,27/07/2021,1530,827
well_11,28/07/2021,1293,827
well_11,29/07/2021,1502,837
well_11,30/07/2021,446,837
well_11,31/07/2021,233,837
well_11,1/08/2021,851,834
well_11,2/08/2021,1578,854
well_11,3/08/2021,869,710
well_11,4/08/2021,1117,857
well_11,5/08/2021,1579,842
well_11,6/08/2021,1576,856
well_11,7/08/2021,1595,829
well_11,8/08/2021,1589,827
well_11,9/08/2021,1593,825
well_11,10/08/2021,1571,838
well_11,11/08/2021,1398,840
well_11,12/08/2021,1538,820
well_11,13/08/2021,1491,817
well_11,14/08/2021,1145,820
well_11,15/08/2021,1548,823
well_11,16/08/2021,1064,823
well_11,17/08/2021,0,0
well_11,18/08/2021,0,0
well_11,19/08/2021,347,848
well_11,20/08/2021,1225,838
well_11,21/08/2021,1493,845
well_11,22/08/2021,1459,850
well_11,23/08/2021,1462,818
well_11,24/08/2021,1033,831
well_11,25/08/2021,1094,839
well_11,26/08/2021,1513,805
well_11,27/08/2021,1078,805
well_11,28/08/2021,1596,817
well_11,29/08/2021,1523,817
well_11,30/08/2021,1601,799
well_11,31/08/2021,1596,795
well_11,1/09/2021,1592,797
well_11,2/09/2021,1588,790
well_11,3/09/2021,1542,790
well_11,4/09/2021,348,790
well_11,5/09/2021,1351,787
well_11,6/09/2021,1345,787
well_11,7/09/2021,1340,787
well_11,8/09/2021,1027,863
well_11,9/09/2021,1477,861
well_11,10/09/2021,886,747
well_11,11/09/2021,1081,885
well_11,12/09/2021,1445,869
well_11,13/09/2021,1445,869
well_11,14/09/2021,1453,892
well_11,15/09/2021,1273,869
well_11,16/09/2021,762,869
well_11,17/09/2021,1360,922
well_11,18/09/2021,1494,929
well_11,19/09/2021,1470,929
well_11,20/09/2021,1460,912
well_11,21/09/2021,1436,923
well_11,22/09/2021,1090,0
well_11,23/09/2021,510,951
well_11,24/09/2021,155,950
well_11,25/09/2021,0,0
well_11,26/09/2021,445,981
well_11,27/09/2021,1450,944
well_11,28/09/2021,1082,955
well_11,29/09/2021,1284,955
well_11,30/09/2021,1399,941
well_11,1/10/2021,1619,931
well_11,2/10/2021,1498,925
well_11,3/10/2021,1494,923
well_11,4/10/2021,1487,915
well_11,5/10/2021,1540,904
well_11,6/10/2021,1409,870
well_11,7/10/2021,1315,900
well_11,8/10/2021,1440,912
well_11,9/10/2021,1417,967
well_11,10/10/2021,1430,906
well_11,11/10/2021,1357,887
well_11,12/10/2021,1395,898
well_11,13/10/2021,1483,943
well_11,14/10/2021,1473,939
well_11,15/10/2021,1477,946
well_11,16/10/2021,1501,955
well_11,17/10/2021,1513,956
well_11,18/10/2021,1514,962
well_11,19/10/2021,1058,1013
well_11,20/10/2021,1494,990
well_11,21/10/2021,1527,994
well_11,22/10/2021,1533,1003
well_11,23/10/2021,1576,1009
well_11,24/10/2021,1647,1032
well_11,25/10/2021,1618,1035
well_11,26/10/2021,1627,1024
well_11,27/10/2021,1568,992
well_11,28/10/2021,1589,1005
well_11,29/10/2021,1082,981
well_11,30/10/2021,1649,1053
well_11,31/10/2021,1689,1053
well_11,1/11/2021,1751,1079
well_11,2/11/2021,1615,1079
well_11,3/11/2021,1671,1019
well_11,4/11/2021,1265,1017
well_11,5/11/2021,871,1038
well_11,6/11/2021,1555,1044
well_11,7/11/2021,1574,1064
well_11,8/11/2021,1601,1070
well_11,9/11/2021,1595,1072
well_11,10/11/2021,1610,1077
well_11,11/11/2021,1591,1073
well_11,12/11/2021,1550,1076
well_11,13/11/2021,1603,1082
well_11,14/11/2021,1600,1073
well_11,15/11/2021,1640,1093
well_11,16/11/2021,1607,1102
well_11,17/11/2021,1667,1104
well_11,18/11/2021,1564,1082
well_11,19/11/2021,1616,1038
well_11,20/11/2021,1540,1042
well_11,21/11/2021,1555,1047
well_11,22/11/2021,1551,1052
well_11,23/11/2021,1311,1050
well_11,24/11/2021,1284,1143
well_11,25/11/2021,1424,1132
well_11,26/11/2021,1364,1128
well_11,27/11/2021,1512,1134
well_11,28/11/2021,1509,1133
well_11,29/11/2021,1482,1137
well_11,30/11/2021,1505,1140
well_11,1/12/2021,1484,1154
well_11,2/12/2021,112,1154
well_11,3/12/2021,0,0
well_11,4/12/2021,0,0
well_11,5/12/2021,0,0
well_11,6/12/2021,0,0
well_11,7/12/2021,0,0
well_11,8/12/2021,775,1034
well_11,9/12/2021,1193,1002
well_11,10/12/2021,1756,1097
well_11,11/12/2021,1588,1102
well_11,12/12/2021,1352,1102
well_11,13/12/2021,1558,1118
well_11,14/12/2021,1451,1057
well_11,15/12/2021,1423,1046
well_11,16/12/2021,1396,1039
well_11,17/12/2021,1322,1036
well_11,18/12/2021,1310,1016
well_11,19/12/2021,1188,1015
well_11,20/12/2021,1224,1018
well_11,21/12/2021,1187,1088
well_11,22/12/2021,1251,1100
well_11,23/12/2021,1314,1085
well_11,24/12/2021,1463,1077
well_11,25/12/2021,1329,1093
well_11,26/12/2021,1299,1082
well_11,27/12/2021,1522,1091
well_11,28/12/2021,1507,1099
well_11,29/12/2021,1462,1105
well_11,30/12/2021,1345,1044
well_11,31/12/2021,1408,1075
well_11,1/01/2022,1416,1066
well_11,2/01/2022,1410,1066
well_11,3/01/2022,1420,1051
well_11,4/01/2022,1335,1048
well_11,5/01/2022,1370,1067
well_11,6/01/2022,1373,1066
well_11,7/01/2022,1332,1066
well_11,8/01/2022,1231,1063
well_11,9/01/2022,1306,1068
well_11,10/01/2022,1287,1073
well_11,11/01/2022,1018,1072
well_11,12/01/2022,929,1065
well_11,13/01/2022,1000,1070
well_11,14/01/2022,979,1070
well_11,15/01/2022,1166,1105
well_11,16/01/2022,1145,1120
well_11,17/01/2022,1083,1111
well_11,18/01/2022,1129,1121
well_11,19/01/2022,1126,1143
well_11,20/01/2022,1064,1157
well_11,21/01/2022,1083,1150
well_11,22/01/2022,1074,1109
well_11,23/01/2022,1119,1111
well_11,24/01/2022,1141,1140
well_11,25/01/2022,1128,1126
well_11,26/01/2022,1113,1129
well_11,27/01/2022,1054,1150
well_11,28/01/2022,1080,1188
well_11,29/01/2022,1095,1202
well_11,30/01/2022,1121,1213
well_11,31/01/2022,1121,1220
well_11,1/02/2022,1088,1217
well_11,2/02/2022,1027,1228
well_11,3/02/2022,1025,1162
well_11,4/02/2022,1009,1189
well_11,5/02/2022,963,1187
well_11,6/02/2022,923,1199
well_11,7/02/2022,923,1199
well_11,8/02/2022,926,1133
well_11,9/02/2022,925,1131
well_11,10/02/2022,963,1150
well_11,11/02/2022,992,1183
well_11,12/02/2022,1004,1170
well_11,13/02/2022,983,1176
well_11,14/02/2022,980,1169
well_11,15/02/2022,973,1177
well_11,16/02/2022,997,1211
well_11,17/02/2022,934,1192
well_11,18/02/2022,1003,1180
well_11,19/02/2022,1001,1173
well_11,20/02/2022,1002,1170
well_11,21/02/2022,1000,1181
well_11,22/02/2022,1001,1190
well_11,23/02/2022,972,1201
well_11,24/02/2022,1558,1207
well_11,25/02/2022,986,1228
well_11,26/02/2022,894,1224
well_11,27/02/2022,901,1237
well_11,28/02/2022,916,1205
well_11,1/03/2022,884,1201
well_11,2/03/2022,865,1194
well_11,3/03/2022,839,1174
well_11,4/03/2022,836,1183
well_11,5/03/2022,848,1206
well_11,6/03/2022,974,1201
well_11,7/03/2022,955,1192
well_11,8/03/2022,404,1192
well_11,9/03/2022,0,0
well_11,10/03/2022,0,0
well_11,11/03/2022,0,0
well_11,12/03/2022,0,0
well_11,13/03/2022,0,0
well_11,14/03/2022,0,0
well_11,15/03/2022,0,0
well_11,16/03/2022,0,0
well_11,17/03/2022,0,0
well_11,18/03/2022,0,0
well_11,19/03/2022,0,0
well_11,20/03/2022,0,0
well_11,21/03/2022,0,0
well_11,22/03/2022,0,0
well_11,23/03/2022,0,0
well_11,24/03/2022,0,0
well_11,25/03/2022,0,0
well_11,26/03/2022,0,0
well_11,27/03/2022,0,0
well_11,28/03/2022,0,0
well_11,29/03/2022,0,0
well_11,30/03/2022,0,0
well_11,31/03/2022,0,0
well_11,1/04/2022,0,0
well_11,2/04/2022,0,0
well_11,3/04/2022,0,0
well_11,4/04/2022,0,0
well_11,5/04/2022,0,0
well_11,6/04/2022,0,0
well_11,7/04/2022,591,1258
well_11,8/04/2022,535,1258
well_11,9/04/2022,535,1351
well_11,10/04/2022,535,1310
well_11,11/04/2022,659,1251
well_11,12/04/2022,1022,1251
well_11,13/04/2022,1047,1251
well_11,14/04/2022,1054,1308
well_11,15/04/2022,1241,1680
well_11,16/04/2022,1078,1340
well_11,17/04/2022,1136,1347
well_11,18/04/2022,926,1384
well_11,19/04/2022,890,1395
well_11,20/04/2022,928,1441
well_11,21/04/2022,920,1465
well_11,22/04/2022,903,1477
well_11,23/04/2022,796,1352
well_11,24/04/2022,870,1404
well_11,25/04/2022,877,1409
well_11,26/04/2022,884,1367
well_11,27/04/2022,895,1392
well_11,28/04/2022,989,1354
well_11,29/04/2022,912,1366
well_11,30/04/2022,951,1366
well_11,1/05/2022,957,1401
well_11,2/05/2022,757,1401
well_11,3/05/2022,901,1399
well_11,4/05/2022,910,1399
well_11,5/05/2022,889,1348
well_11,6/05/2022,905,1350
well_11,7/05/2022,856,1385
well_11,8/05/2022,340,1407
well_11,9/05/2022,832,1394
well_11,10/05/2022,913,1437
well_11,11/05/2022,1045,1458
well_11,12/05/2022,1089,1461
well_11,13/05/2022,700,1394
well_11,14/05/2022,842,1383
well_11,15/05/2022,950,1438
well_11,16/05/2022,1602,1437
well_11,17/05/2022,1048,1441
well_11,18/05/2022,870,1363
well_11,19/05/2022,1023,1410
well_11,20/05/2022,1107,1465
well_11,21/05/2022,299,1465
well_11,22/05/2022,914,1492
well_11,23/05/2022,911,1355
well_11,24/05/2022,1041,1388
well_11,25/05/2022,1234,1566
well_11,26/05/2022,1288,1566
well_11,27/05/2022,1084,1196
well_11,28/05/2022,987,1471
well_11,29/05/2022,1000,1473
well_11,30/05/2022,1191,1456
well_11,31/05/2022,1132,1478
well_11,1/06/2022,1209,1498
well_11,2/06/2022,1220,1560
well_11,3/06/2022,1271,1567
well_11,4/06/2022,1115,1536
well_11,5/06/2022,1253,1552
well_11,6/06/2022,1151,1550
well_11,7/06/2022,1241,1565
well_11,8/06/2022,1241,1560
well_11,9/06/2022,1242,1558
well_11,10/06/2022,1220,1558
well_11,11/06/2022,1271,1558
well_11,12/06/2022,1276,1558
well_11,13/06/2022,1255,1558
well_11,14/06/2022,1276,1558
well_11,15/06/2022,1286,1580
well_11,16/06/2022,1281,1580
well_11,17/06/2022,1253,1562
well_11,18/06/2022,1272,1528
well_11,19/06/2022,1290,1578
well_11,20/06/2022,1258,1590
well_11,21/06/2022,1312,1601
well_11,22/06/2022,1321,1609
well_11,23/06/2022,1333,1627
well_11,24/06/2022,1321,1622
well_11,25/06/2022,1457,1610
well_11,26/06/2022,1248,1600
well_11,27/06/2022,1298,1613
well_11,28/06/2022,1169,1659
well_11,29/06/2022,1580,1622
well_11,30/06/2022,1395,1580
well_11,1/07/2022,1403,1580
well_11,2/07/2022,1394,1576
well_11,3/07/2022,1329,1551
well_11,4/07/2022,1333,1566
well_11,5/07/2022,652,1566
well_11,6/07/2022,1148,1554
well_11,7/07/2022,524,1221
well_11,8/07/2022,1391,1507
well_11,9/07/2022,1350,1521
well_11,10/07/2022,1375,1533
well_11,11/07/2022,1378,1587
well_11,12/07/2022,1416,1588
